Depth,Density,P_Slowness,Gamma_Ray,Porosity_Frac,P_Impedance,P_Impedance-rel
502.158,2108.6282,-9999.0000,53.1404,0.3384,4296410.0000,-157856.9844
502.3104,2109.8955,-9999.0000,51.1623,0.3375,4306300.0000,-157857
502.4628,2111.1323,-9999.0000,49.1811,0.3368,4314480.0000,-157857
502.6152,2113.0945,488.4194,47.8633,0.3355,4330000.0000,-157857
502.7676,2113.9058,487.9596,45.5218,0.3350,4332720.0000,-157857
502.92,2115.7739,486.9138,44.9500,0.3339,4348450.0000,-157857
503.0724,2118.8967,485.1412,44.9950,0.3320,4371920.0000,-157857
503.2248,2119.6663,484.7048,45.8807,0.3315,4373350.0000,-157857
503.3772,2120.5479,484.2162,50.1789,0.3309,4380420.0000,-157857
503.5296,2122.3594,483.1919,55.4108,0.3298,4394460.0000,-157857
503.682,2134.0159,476.5797,58.1701,0.3225,4489370.0000,-157857
503.8344,2140.4443,472.9024,58.4500,0.3185,4530500.0000,-157857
503.9868,2138.8845,473.7701,58.4017,0.3195,4513120.0000,-157857.0156
504.1392,2130.9761,478.2632,57.8893,0.3243,4451340.0000,-157857
504.2916,2119.9954,484.5278,57.8500,0.3312,4370990.0000,-157857
504.444,2110.6929,489.8159,57.8500,0.3371,4306630.0000,-157857
504.5964,2101.4973,495.0405,57.8500,0.3428,4243620.0000,-157857
504.7488,2092.3118,500.2563,57.8645,0.3486,4182010.0000,-157857
504.9012,2085.5098,504.1116,59.6718,0.3528,4136940.0000,-157857.0156
505.0536,2086.6760,503.4637,62.3433,0.3521,4144730.0000,-157856.9844
505.206,2086.1213,503.7692,62.9363,0.3524,4140960.0000,-153328.7031
505.3584,2086.4119,503.5908,62.9658,0.3522,4142920.0000,-44008
505.5108,2086.8147,503.3510,63.3146,0.3520,4145630.0000,-39026.5195
505.6632,2087.3040,503.1030,64.3714,0.3517,4148550.0000,-38995.8984
505.8156,2087.4373,502.9966,64.4500,0.3515,4152150.0000,-38995.8984
505.968,2084.7222,504.5401,64.3232,0.3533,4131530.0000,-38995.8984
506.1204,2085.3486,504.1922,63.3743,0.3529,4134940.0000,-38995.8984
506.2728,2086.6023,503.5027,63.2500,0.3521,4142950.0000,-38995.8984
506.4252,2090.5308,501.2634,63.2500,0.3497,4151040.0000,-38995.8984
506.5776,2100.4683,495.6284,63.2500,0.3435,4269370.0000,-38995.8984
506.73,2077.0801,508.9196,63.2500,0.3581,4106040.0000,-38995.8984
506.8824,2059.7512,518.7565,63.2500,0.3689,3989950.0000,-38995.8984
507.0348,2046.0992,526.4946,63.1430,0.3774,3902340.0000,-38995.8984
507.1872,2050.7146,523.8874,62.7545,0.3746,3834600.0000,-38995.8984
507.3396,2099.2761,496.3117,62.6500,0.3442,4178860.0000,-38995.8984
507.492,2128.1821,479.8765,62.6500,0.3262,4399200.0000,-38995.8984
507.6444,2143.1577,471.3625,63.2127,0.3168,4530690.0000,-38995.8984
507.7968,2148.7502,468.1836,65.0580,0.3134,4586600.0000,-38995.8984
507.9492,2149.7051,467.6455,67.5560,0.3127,4596120.0000,-38995.8984
508.1016,2150.2266,467.3445,71.0244,0.3124,4598380.0000,-38995.8984
508.254,2151.4512,466.6486,72.2500,0.3116,4605860.0000,-38995.8984
508.4064,2153.1968,465.6675,72.2500,0.3105,4618610.0000,-38995.8984
508.5588,2155.0415,464.6226,72.1069,0.3094,4632710.0000,-38995.8984
508.7112,2156.7761,463.6431,71.7891,0.3083,4646930.0000,-38995.8984
508.8636,2156.4529,463.8103,71.5034,0.3085,4658890.0000,-38995.8984
509.016,2155.5964,464.2880,71.1924,0.3090,4636710.0000,-38995.8984
509.1684,2158.1558,462.8519,70.9011,0.3074,4650810.0000,-36031.0742
509.3208,2160.1509,461.7330,70.2952,0.3062,4677190.0000,2881.2419
509.4732,2160.8813,461.3135,69.4649,0.3057,4679660.0000,72750.1016
509.6256,2162.0396,460.6419,69.0226,0.3049,4698050.0000,104529
509.778,2163.2034,459.9815,68.8002,0.3042,4707210.0000,104529
509.9304,2164.2642,459.3922,68.1666,0.3036,4714570.0000,104529
510.0828,2165.1194,458.9037,67.2289,0.3030,4720840.0000,104529
510.2352,2165.9939,458.3900,66.5911,0.3025,4728560.0000,104529
510.3876,2166.6921,457.9902,66.0310,0.3020,4732520.0000,104529
510.54,2167.3201,457.6416,65.1180,0.3017,4738070.0000,104529.0078
510.6924,2167.6000,457.4860,63.9833,0.3015,4738070.0000,104529.0078
510.8448,2168.1375,457.1756,62.8794,0.3011,4745030.0000,104529.0078
510.9972,2169.5256,456.3735,62.3778,0.3003,4758640.0000,104529
511.1496,2170.3689,455.8926,62.1943,0.2998,4761750.0000,104529
511.302,2170.6292,455.7479,62.0108,0.2996,4763280.0000,104528.9922
511.4544,2170.9753,455.5560,61.8273,0.2994,4766540.0000,104528.9922
511.6068,2171.4705,455.2819,61.6414,0.2991,4770700.0000,104528.9922
511.7592,2172.6685,454.6150,61.1903,0.2983,4782300.0000,104529
511.9116,2173.4841,454.1537,59.7842,0.2978,4786990.0000,104528.9922
512.064,2174.0176,453.8206,57.5264,0.2975,4791590.0000,104529
512.2164,2174.5981,453.4874,55.0589,0.2971,4796360.0000,104529
512.3688,2175.1023,453.2089,53.5919,0.2968,4800120.0000,104529
512.5212,2174.3760,453.6211,53.3500,0.2972,4791810.0000,104529
512.6736,2170.4973,455.8237,53.3500,0.2996,4755310.0000,104529
512.826,2168.7861,456.8212,53.3500,0.3008,4746080.0000,104529
512.9784,2167.6685,457.4464,53.3500,0.3015,4737390.0000,104529
513.1308,2166.8125,457.9315,53.3500,0.3020,4730910.0000,104529
513.2832,2164.8628,459.0539,53.3500,0.3032,4714040.0000,104529
513.4356,2163.7981,459.6581,53.4281,0.3038,4706710.0000,104529
513.588,2160.2500,461.6718,54.1851,0.3061,4676820.0000,103177.1797
513.7404,2157.7874,463.0665,54.2500,0.3076,4659040.0000,85507.25
513.8928,2132.6787,477.3157,54.1952,0.3233,4458790.0000,57817.8086
514.0452,2124.1387,482.1490,53.0209,0.3287,4403840.0000,56481.8945
514.1976,2123.9000,482.2840,50.9678,0.3288,4403840.0000,56481.9023
514.35,2123.9000,482.2840,50.0496,0.3288,4403840.0000,56481.9023
514.5024,2123.9000,482.2840,49.4500,0.3288,4403840.0000,56481.9023
514.6548,2123.9000,482.2840,49.4500,0.3288,4403840.0000,56481.8945
514.8072,2123.9000,482.2840,49.4500,0.3288,4403840.0000,56481.9023
514.9596,2123.9001,482.2840,49.4859,0.3288,4403840.0000,56481.9023
515.112,2123.9000,482.2840,50.1475,0.3288,4403840.0000,56481.9023
515.2644,2123.9000,482.2840,51.8764,0.3288,4403840.0000,56481.9023
515.4168,2123.9000,482.2840,54.0930,0.3288,4403840.0000,56481.9023
515.5692,2123.9000,482.2840,59.8360,0.3288,4403840.0000,56481.9023
515.7216,2123.9000,482.2840,65.8470,0.3288,4403840.0000,56481.9023
515.874,2123.9000,482.2840,66.9903,0.3288,4403840.0000,56481.9023
516.0264,2123.9000,482.2840,67.5070,0.3288,4403840.0000,56481.9023
516.1788,2123.9000,482.2840,68.0371,0.3288,4403840.0000,56481.9023
516.3312,2123.9000,482.2840,68.5674,0.3288,4403840.0000,56481.9023
516.4836,2123.9000,482.2840,69.0975,0.3288,4403840.0000,56481.9023
516.636,2123.9000,482.2840,69.6277,0.3288,4403840.0000,56481.9023
516.7884,2123.9000,482.2840,70.1748,0.3288,4403840.0000,56481.9023
516.9408,2123.9000,482.2840,70.8295,0.3288,4403840.0000,56481.9023
517.0932,2123.9000,482.2840,71.6030,0.3288,4403840.0000,56481.9023
517.2456,2123.9000,482.2840,72.1934,0.3288,4403840.0000,56481.9023
517.398,2123.9000,482.2840,72.6187,0.3288,4403840.0000,56481.9023
517.5504,2123.9000,482.2840,72.8887,0.3288,4403840.0000,56481.9023
517.7028,2123.9000,482.2840,72.6806,0.3288,4403840.0000,52108.2461
517.8552,2123.9000,482.2840,72.6896,0.3288,4403840.0000,15243.6904
518.0076,2123.9000,482.2840,73.0140,0.3288,4403840.0000,-50197.9414
518.16,2123.9000,482.2840,73.1500,0.3288,4403840.0000,-75833.1016
518.3124,2123.9000,482.2840,73.5144,0.3288,4403840.0000,-75833.1016
518.4648,2123.9000,482.2840,74.5165,0.3288,4403840.0000,-75833.0938
518.6172,2123.9000,482.2840,75.4097,0.3288,4403840.0000,-75833.1016
518.7696,2123.9000,482.2840,75.7780,0.3288,4403840.0000,-75833.0938
518.922,2123.9000,482.2840,75.8500,0.3288,4403840.0000,-75833.1016
519.0744,2123.9000,482.2840,75.5500,0.3288,4403840.0000,-75833.1016
519.2268,2123.9000,482.2840,74.2655,0.3288,4403840.0000,-75833.0938
519.3792,2123.9000,482.2840,72.1534,0.3288,4403840.0000,-75833.1016
519.5316,2123.9000,482.2840,69.2430,0.3288,4403840.0000,-75833.0938
519.684,2123.9000,482.2840,66.0418,0.3288,4403840.0000,-75833.1016
519.8364,2123.9000,482.2840,64.7500,0.3288,4403840.0000,-75833.1016
519.9888,2123.9000,482.2840,65.1128,0.3288,4403840.0000,-75833.0938
520.1412,2123.9000,482.2840,65.9024,0.3288,4403840.0000,-75833.1016
520.2936,2123.9000,482.2840,66.2500,0.3288,4403840.0000,-75833.0938
520.446,2123.9000,482.2840,66.1132,0.3288,4403840.0000,-75833.1016
520.5984,2123.9000,482.2840,65.3794,0.3288,4403840.0000,-75833.1016
520.7508,2123.9000,482.2840,64.2386,0.3288,4403840.0000,-75833.0938
520.9032,2123.9000,482.2840,63.7211,0.3288,4403840.0000,-75833.1016
521.0556,2123.9000,482.2840,63.3095,0.3288,4403840.0000,-75833.0938
521.208,2123.9000,482.2840,62.6462,0.3288,4403840.0000,-75833.1016
521.3604,2123.9000,482.2840,61.4922,0.3288,4403840.0000,-75833.1016
521.5128,2123.9000,482.2840,61.1500,0.3288,4403840.0000,-75833.0938
521.6652,2123.9000,482.2840,60.8292,0.3288,4403840.0000,-75833.1016
521.8176,2123.9000,482.2840,59.6482,0.3288,4403840.0000,-75833.0938
521.97,2123.9000,482.2840,59.3500,0.3288,4403840.0000,-72293.7031
522.1224,2123.9000,482.2840,59.3500,0.3288,4403840.0000,-56757.4219
522.2748,2123.9000,482.2840,59.3500,0.3288,4403840.0000,-52389.043
522.4272,2123.9000,482.2840,59.3500,0.3288,4403840.0000,-52173.5
522.5796,2123.9000,482.2840,59.3500,0.3288,4403840.0000,-52173.5
522.732,2123.9000,482.2840,59.4134,0.3288,4403840.0000,-52173.5
522.8844,2123.9000,482.2840,59.8950,0.3288,4403840.0000,-52173.5
523.0368,2123.9000,482.2840,59.9500,0.3288,4403840.0000,-52173.5
523.1892,2123.9000,482.2840,60.7523,0.3288,4403840.0000,-52173.5
523.3416,2123.9001,482.2840,71.3291,0.3288,4403840.0000,-52173.5
523.494,2123.9000,482.2840,71.9500,0.3288,4403840.0000,-52173.4961
523.6464,2123.9000,482.2840,71.9149,0.3288,4403840.0000,-52173.5
523.7988,2123.9000,482.2840,70.4492,0.3288,4403840.0000,-52173.5
523.9512,2123.9000,482.2840,68.9427,0.3288,4403840.0000,-52173.5
524.1036,2123.9000,482.2840,68.0568,0.3288,4403840.0000,-52173.5
524.256,2123.9000,482.2840,68.0500,0.3288,4403840.0000,-52173.4961
524.4084,2123.9001,482.2840,68.1764,0.3288,4403840.0000,-52173.5
524.5608,2123.9000,482.2840,70.4662,0.3288,4403840.0000,-52173.5
524.7132,2123.9000,482.2840,72.4128,0.3288,4403840.0000,-52173.5
524.8656,2116.9177,486.2497,72.5500,0.3332,4403840.0000,-52173.5
525.018,2058.0303,519.7014,72.5500,0.3700,3956550.0000,-52173.5
525.1704,2069.2610,513.3589,72.5148,0.3630,4014180.0000,-52173.5
525.3228,2089.0740,502.1005,72.2846,0.3506,4141200.0000,-52173.5
525.4752,2108.8645,490.8474,72.2919,0.3382,4273900.0000,-52173.5
525.6276,2126.9019,480.5938,72.7041,0.3269,4412680.0000,-52173.5
525.78,2135.1321,475.9173,73.6944,0.3217,4485490.0000,-52173.5
525.9324,2135.4041,475.7552,74.0845,0.3216,4490120.0000,-52173.5
526.0848,2134.3718,476.3578,74.3182,0.3223,4482410.0000,-30037.7188
526.2372,2133.3022,476.9610,74.5518,0.3229,4474610.0000,53349.0938
526.3896,2132.2700,477.5636,74.7853,0.3236,4466940.0000,84927.1172
526.542,2131.1875,478.1744,75.0189,0.3243,4459180.0000,87798.7031
526.6944,2131.4014,478.0516,75.2524,0.3242,4451120.0000,87798.7031
526.8468,2136.3872,475.1992,75.4860,0.3210,4476240.0000,87798.7031
527,2143.2036,471.3289,75.6681,0.3167,4539600.0000,87798.7031
527.1516,2145.3000,470.1430,75.7170,0.3154,4563080.0000,87798.7031
527.304,2145.1631,470.2197,75.6094,0.3155,4563080.0000,87798.7031
527.4564,2144.8372,470.4012,75.1436,0.3157,4560200.0000,87798.7031
527.6088,2144.7000,470.4760,74.4126,0.3158,4558580.0000,87798.7031
527.7612,2144.8430,470.3956,73.8892,0.3157,4558580.0000,87798.7031
527.9136,2145.0076,470.3027,73.7500,0.3156,4561240.0000,87798.7031
528.066,2144.9895,470.3148,73.7500,0.3156,4560490.0000,87798.7031
528.2184,2145.0081,470.3049,73.8989,0.3156,4561100.0000,87798.7031
528.3708,2144.9934,470.3127,74.2056,0.3156,4560630.0000,87798.7031
528.5232,2145.1567,470.2233,74.4250,0.3155,4560960.0000,87798.7031
528.6756,2145.3000,470.1430,74.5774,0.3154,4563080.0000,87798.7031
528.828,2145.3000,470.1430,74.7997,0.3154,4563080.0000,87798.7031
528.9804,2145.1497,470.2255,75.3292,0.3155,4560990.0000,87798.7031
529.1328,2144.9922,470.3136,76.6020,0.3156,4560600.0000,87798.7031
529.2852,2145.1575,470.2224,78.2065,0.3155,4563080.0000,87798.7031
529.4376,2145.3000,470.1430,78.8500,0.3154,4563080.0000,87798.7031
529.59,2145.3000,470.1430,78.3461,0.3154,4563080.0000,87798.7031
529.7424,2145.3000,470.1430,76.7007,0.3154,4563080.0000,87798.7031
529.8948,2145.3000,470.1430,74.5555,0.3154,4563080.0000,87798.7031
530.0472,2145.3000,470.1430,72.8468,0.3154,4563080.0000,87798.7031
530.1996,2145.3000,470.1430,72.0806,0.3154,4563080.0000,87999.0156
530.352,2145.3000,470.1430,71.9500,0.3154,4563080.0000,91837.5781
530.5044,2145.3000,470.1430,71.9500,0.3154,4563080.0000,100840.875
530.6568,2145.8979,469.8013,71.9500,0.3150,4569540.0000,104005
530.8092,2146.1326,469.6579,71.9500,0.3149,4569690.0000,104005
530.9616,2141.7844,472.1279,71.9500,0.3177,4525150.0000,104005
531.114,2139.4160,473.4758,71.8953,0.3191,4516440.0000,104005
531.2664,2137.6731,474.4899,71.6488,0.3202,4501990.0000,104005
531.4188,2134.1609,476.4844,71.3984,0.3224,4472970.0000,104005
531.5712,2132.3962,477.4724,71.3500,0.3235,4464360.0000,104005
531.7236,2131.2141,478.1387,71.3500,0.3242,4455810.0000,104005
531.876,2130.8000,478.4009,71.3500,0.3246,4453670.0000,104005
532.0284,2134.1409,476.5057,71.3500,0.3225,4482970.0000,104005
532.1808,2137.2471,474.7286,71.3500,0.3205,4504860.0000,104005
532.3332,2137.0959,474.8063,71.3500,0.3206,4500500.0000,104005
532.4856,2136.6052,475.0817,71.5584,0.3209,4497010.0000,104005
532.638,2136.8455,474.9525,73.5761,0.3207,4499250.0000,104005
532.7904,2134.3706,476.3731,73.9666,0.3223,4479180.0000,104005
532.9428,2134.0286,476.5700,77.2568,0.3225,4477830.0000,104005
533.0952,2130.4954,478.5735,78.8234,0.3247,4450920.0000,104004.9922
533.2476,2129.7993,478.9421,79.4595,0.3251,4446830.0000,104005
533.4,2129.3000,479.2540,80.6500,0.3255,4442940.0000,104005
533.5524,2128.6921,479.5720,82.1500,0.3258,4438800.0000,104005
533.7048,2128.1912,479.8849,82.1500,0.3261,4434920.0000,104005
533.8572,2127.5959,480.1968,81.9829,0.3265,4430860.0000,104005
534.0096,2127.0833,480.5086,78.4828,0.3268,4426990.0000,104005
534.162,2126.5369,480.7835,75.5030,0.3272,4423080.0000,104005
534.3144,2126.3521,480.8878,72.7662,0.3273,4422830.0000,104005
534.4668,2124.4148,482.0137,72.5500,0.3285,4411340.0000,95701.75
534.6192,2119.9478,484.5432,72.5835,0.3313,4376200.0000,20326.2559
534.7716,2119.0420,485.0540,73.1501,0.3319,4368230.0000,-45621.8516
534.924,2119.9746,484.5250,75.6264,0.3312,4371310.0000,-53740.3984
535.0764,2123.8701,482.3123,78.2419,0.3288,4396810.0000,-53740.3984
535.2288,2128.8115,479.5109,79.1113,0.3257,4435220.0000,-53740.3984
535.3812,2131.4043,478.0294,79.4901,0.3241,4457970.0000,-53740.3984
535.5336,2130.3743,478.6140,79.8857,0.3248,4461670.0000,-53740.3984
535.686,2127.2986,480.3680,79.9696,0.3267,4415030.0000,-53740.3984
535.8384,2132.1052,477.6412,79.9307,0.3237,4471990.0000,-53740.3984
535.9908,2127.7131,480.1299,79.7632,0.3264,4441070.0000,-53740.3984
536.1432,2123.0181,482.8153,79.5593,0.3294,4406560.0000,-53740.3984
536.2956,2118.9858,485.0936,79.3554,0.3319,4374110.0000,-53740.3984
536.448,2117.0400,486.2074,79.1516,0.3331,4354780.0000,-53740.3984
536.6004,2117.0920,486.1857,78.7029,0.3331,4352950.0000,-53740.3984
536.7528,2117.5581,485.9225,77.8643,0.3328,4357560.0000,-53740.3984
536.9052,2117.4995,485.9467,77.4167,0.3328,4358270.0000,-53740.3984
537.0576,2115.7314,486.9512,77.3500,0.3339,4356100.0000,-53740.3984
537.21,2111.5996,489.2884,77.4220,0.3365,4326970.0000,-53740.3984
537.3624,2109.2458,490.6130,77.7987,0.3380,4298890.0000,-53740.3984
537.5148,2110.3906,489.9725,78.7059,0.3373,4299670.0000,-53740.3984
537.6672,2113.4016,488.2812,80.2444,0.3354,4317040.0000,-53740.3984
537.8196,2116.2134,486.6903,81.7429,0.3336,4342140.0000,-53740.3984
537.972,2115.8755,486.8791,82.2777,0.3338,4355210.0000,-53740.3984
538.1244,2110.5271,489.9029,82.2553,0.3371,4335680.0000,-53740.3984
538.2768,2103.5854,493.8401,81.9575,0.3414,4240120.0000,-53740.3984
538.4292,2101.3357,495.1306,81.1708,0.3429,4247510.0000,-53740.3984
538.5816,2103.7266,493.7766,80.4121,0.3415,4271440.0000,-73671.0547
538.734,2107.3721,491.6967,80.1690,0.3392,4297400.0000,-133232.2344
538.8864,2109.8872,490.2589,80.3598,0.3376,4308230.0000,-190935.1563
539.0388,2108.6687,490.9503,81.2015,0.3383,4286100.0000,-208625
539.1912,2103.8159,493.7160,82.5471,0.3414,4245370.0000,-208625
539.3436,2098.0000,497.0108,83.4443,0.3450,4206880.0000,-208625
539.496,2094.2793,499.1219,83.7192,0.3473,4189810.0000,-208625
539.6484,2092.8159,499.9593,83.9517,0.3482,4183970.0000,-208625
539.8008,2092.2781,500.2735,84.1855,0.3486,4181450.0000,-208625
539.9532,2092.4763,500.1493,84.2500,0.3484,4184740.0000,-208625
540.1056,2092.2542,500.2862,83.9373,0.3486,4181020.0000,-208625
540.258,2089.3784,501.9203,82.5613,0.3504,4155770.0000,-208625
540.4104,2082.5354,505.8029,79.8729,0.3547,4103820.0000,-208625
540.5628,2073.4651,510.9485,76.1455,0.3603,4043220.0000,-208625
540.7152,2068.4485,513.7991,73.6369,0.3635,4020570.0000,-208625
540.8676,2063.3027,516.7306,70.4213,0.3667,3985570.0000,-208625
541.02,2055.9407,520.8995,67.4745,0.3712,3937370.0000,-208625
541.1724,2057.4116,520.0882,64.6960,0.3704,3960130.0000,-208625
541.3248,2064.1575,516.2432,61.7773,0.3662,4006290.0000,-208625
541.4772,2072.4629,511.5251,58.3554,0.3610,4059740.0000,-208625
541.6296,2077.1155,508.8652,56.0808,0.3580,4085420.0000,-208625
541.782,2081.3635,506.4471,54.3095,0.3553,4113250.0000,-208625.0156
541.9344,2068.4768,513.7917,53.0199,0.3634,4016090.0000,-208625
542.0868,2054.0322,522.0176,51.5474,0.3725,3927100.0000,-208625.0156
542.2392,2047.5192,525.6992,50.1284,0.3765,3892380.0000,-208625
542.3916,2041.5411,529.0825,49.7656,0.3803,3856740.0000,-208624.9844
542.544,2027.2595,537.2131,49.7265,0.3892,3770280.0000,-209251
542.6964,2035.6884,532.4346,49.1556,0.3840,3824690.0000,-224578.6875
542.8488,2044.5826,527.3844,49.1416,0.3784,3877270.0000,-230345.0156
543.0012,2063.2944,516.7203,49.1514,0.3666,3992460.0000,-230387
543.1536,2075.1094,509.9909,50.3615,0.3593,4066930.0000,-230387
543.306,2088.1125,502.6376,51.2409,0.3512,4151500.0000,-230387
543.4584,2098.7659,496.5767,51.6819,0.3445,4222480.0000,-230387
543.6108,2109.3611,490.5486,54.2307,0.3379,4294780.0000,-230387
543.7632,2119.7405,484.6444,56.1248,0.3314,4368850.0000,-230387
543.9156,2127.5747,480.2083,58.4563,0.3264,4426430.0000,-230387
544.068,2133.0762,477.0941,60.5801,0.3230,4466370.0000,-230387
544.2204,2137.7554,474.4502,62.4329,0.3201,4505130.0000,-230387
544.3728,2137.9138,474.3549,62.6500,0.3200,4509850.0000,-230386.9844
544.5252,2134.9551,476.0136,62.6500,0.3219,4491110.0000,-230387
544.6776,2130.1035,478.7918,62.7401,0.3250,4455350.0000,-230387
544.83,2124.8711,481.7694,64.1228,0.3283,4420740.0000,-230386.9844
544.9824,2118.6868,485.2830,69.0726,0.3321,4370420.0000,-230387
545.1348,2115.9788,486.7885,73.0573,0.3338,4349740.0000,-230386.9844
545.2872,2114.0864,487.8650,74.8937,0.3349,4337180.0000,-230386.9844
545.4396,2112.2031,488.9501,78.0332,0.3362,4321770.0000,-230387
545.592,2118.0293,485.6373,79.8794,0.3325,4314620.0000,-230387
545.7444,2133.6633,476.7427,82.3447,0.3227,4486820.0000,-230387
545.8968,2124.0532,482.2025,83.3534,0.3287,4453880.0000,-230387
546.0492,2105.5359,492.7312,83.5872,0.3403,4301910.0000,-230387
546.2016,2092.4272,500.1867,83.6500,0.3485,4217080.0000,-230387
546.354,2079.2300,507.6865,83.6500,0.3567,4120630.0000,-230387
546.5064,2069.9263,512.9708,83.6500,0.3626,4052400.0000,-227026.4375
546.6588,2062.8311,516.9913,83.9362,0.3669,4007040.0000,-196514.4688
546.8112,2056.1147,520.8060,84.9339,0.3711,3964190.0000,-142560.2031
546.9636,2049.0762,524.7946,85.9975,0.3756,3924710.0000,-120353.9922
547.116,2040.2502,529.8054,87.0156,0.3811,3877580.0000,-120354.0078
547.2684,2031.2855,534.9072,88.4041,0.3867,3817790.0000,-120353.9922
547.4208,2024.7576,538.6135,89.1996,0.3908,3773680.0000,-120354.0078
547.5732,2024.5702,538.7108,89.5050,0.3909,3743190.0000,-120354.0078
547.7256,2034.3744,533.1411,89.9501,0.3848,3857840.0000,-120353.9922
547.878,2047.9011,525.4573,90.5598,0.3763,3934890.0000,-120354.0078
548.0304,2060.7253,518.1821,90.8500,0.3683,4014170.0000,-120353.9922
548.1828,2073.5737,510.9077,90.7758,0.3602,4095700.0000,-120354.0078
548.3352,2086.3904,503.6345,89.5173,0.3522,4179450.0000,-120354.0078
548.4876,2099.1890,496.3581,86.7484,0.3442,4265650.0000,-120353.9922
548.64,2112.1531,488.9900,83.9639,0.3361,4356370.0000,-120354.0078
548.7924,2123.2585,482.6802,80.4831,0.3292,4425960.0000,-120353.9922
548.9448,2128.8477,479.5073,77.0385,0.3257,4447690.0000,-120354.0078
549.0972,2128.0151,479.9807,75.4986,0.3262,4426110.0000,-120354.0078
549.2496,2121.5100,483.6706,74.4517,0.3303,4366470.0000,-120353.9922
549.402,2115.5139,487.0756,73.2324,0.3340,4332530.0000,-120354.0078
549.5544,2103.5364,493.8571,72.8500,0.3415,4230000.0000,-120354.0078
549.7068,2079.5120,507.4992,72.8500,0.3565,4046580.0000,-120354.0078
549.8592,2062.1055,517.4047,72.9094,0.3674,3963490.0000,-120354.0078
550.0116,2047.0155,525.9631,73.0941,0.3768,3867960.0000,-120353.9922
550.164,2037.1526,531.5681,73.1500,0.3830,3821300.0000,-120354.0078
550.3164,2030.4080,535.4022,73.1386,0.3873,3784030.0000,-120353.9922
550.4688,2034.3625,533.1730,73.0778,0.3848,3824620.0000,-101101.6719
550.6212,2052.4626,522.8964,72.9793,0.3735,3949790.0000,-6839.5859
550.7736,2056.2239,520.7642,72.8744,0.3712,3948250.0000,76274.2891
550.926,2050.1143,524.2117,72.7836,0.3750,3903890.0000,89482.2031
